index,school_type,region,gender,grade,counselling_purpose,question1,question2,question3,question4,question5,question6
S-2359,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,1,2,3,4
S-2360,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,4,5,3,3
S-2363,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,4,1,3,4
S-2364,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,3,1,3,4
S-2365,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,4,2,2,3
S-2367,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,2,1,4,2
S-2373,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,3,1,1,5
S-2375,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,4,3,5,4
S-2376,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,5,4,1,1
S-2380,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,1,3,2,4
S-2384,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,3,4,1,5
S-2386,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,2,2,3,2
S-2389,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,4,1,2,2
S-2391,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,2,4,5,4
S-2393,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,1,1,2,5
S-2394,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,3,5,2,4
S-2398,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,5,3,1,3
S-2399,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,3,4,4,1
S-2403,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,3,2,3,4
S-2404,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,2,2,3,5
S-2405,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,3,5,4,4
S-2407,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,3,2,4,3
S-2414,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,2,2,4,5
S-2419,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,3,1,1,5
S-2423,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,5,4,1,2
S-2425,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,2,4,1,3
S-2428,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,1,4,3,5
S-2429,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,4,2,5,2
S-2430,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,3,5,3,1
S-2449,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,5,4,2,4
S-2458,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,1,2,4,5
S-2472,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,4,3,5,1
S-2474,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,1,4,2,2
S-2475,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,3,2,4,1
S-2476,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,2,4,2,3
S-2480,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,1,4,5,4
S-2481,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,5,3,3,5
S-2484,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,2,5,3,3
S-2486,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,4,3,2,4
S-2489,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,2,3,5,5
S-2490,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,1,1,3,5
S-2495,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,5,2,4,5
S-2497,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,4,2,1,1
S-2501,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,1,3,5,5
S-2502,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,5,1,1,3
S-2503,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,1,4,2,4,4
S-2504,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,3,4,4,1
S-2508,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,5,3,2,3
S-2512,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,4,2,4,2
S-2515,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,4,1,5,5
S-2517,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,5,1,2,2
S-2518,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,2,5,3,4
S-2521,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,5,2,2,2
S-2523,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,4,2,2,1
S-2524,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,4,4,2,1
S-2525,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,4,1,4,5
S-2526,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,2,4,2,5
S-2530,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,3,4,3,3
S-2533,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,2,1,2,3,3
S-2538,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,1,5,5,2,2
S-2541,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,2,2,1,3
S-2543,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,5,2,3
S-2548,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,1,3,3,5
S-2554,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,5,5,1,4
S-2560,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,4,5,5,1
S-2567,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,1,5,1,2,4
S-2575,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,2,3,4,2
S-2578,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,1,4,4,4,5
S-2581,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,5,4,4,1
S-2584,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,3,3,5,5
S-2587,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,3,1,3,2
S-2588,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,2,2,2,1
S-2589,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,3,5,3,4
S-2590,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,4,5,2,2
S-2591,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,4,3,5,3
S-2593,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,4,5,1,1
S-2594,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,5,2,2,1
S-2599,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,1,5,4,5
S-2604,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,5,3,2,2
S-2612,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,5,3,2,4,3
S-2622,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,3,5,5,2
S-2629,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,3,1,3,3
S-2630,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,3,3,3,4
S-2631,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,5,1,2,3
S-2641,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,5,3,3,1
S-2645,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,4,1,4,3
S-2646,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,2,4,2,3
S-2648,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,3,4,3,1
S-2650,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,5,3,4,4
S-2652,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,3,5,3,5
S-2655,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,3,2,3,3
S-2657,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,4,5,2,5
S-2659,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,1,5,5,1,3
S-2660,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,5,3,5,4
S-2661,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,1,2,2,1
S-2664,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,5,2,5,2
S-2665,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,2,1,1,3
S-2669,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,4,3,1,5
S-2683,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,1,5,4,5
S-2687,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,2,4,5,5
S-2689,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,1,1,2,2
S-2690,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,3,4,5,2
S-2691,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,1,5,4,1
S-2697,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,2,1,3,3
S-2700,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,3,5,3,1
S-2710,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,5,3,5,4
S-2725,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,5,2,2,2
S-2727,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,3,1,4
S-2729,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,4,2,3,3
S-2730,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,1,5,1,2
S-2738,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,1,4,5,4,5
S-2741,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,5,4,5,5
S-2748,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,1,2,4,4
S-2749,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,4,2,5,1
S-2755,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,1,4,1,5
S-2759,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,1,4,3,4
S-2785,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,2,1,5,2
S-2787,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,3,4,4,2
S-2789,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,2,2,2,4
S-2790,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,2,5,1,2
S-2791,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,3,5,3,5
S-2792,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,5,5,2,2
S-2793,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,1,1,2,3
S-2794,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,5,3,3,5
S-2795,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,3,5,3,1
S-2797,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,2,2,5,5
S-2798,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,1,4,3,2
S-2799,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,3,1,1,1
S-2800,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,5,4,5,2
S-2801,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,1,4,2,5
S-2802,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,4,5,5,4
S-2803,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,4,2,3,5
S-2804,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,1,4,5,4
S-2805,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,3,3,3,3
S-2820,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,4,3,5,5
S-2821,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,5,1,1,1
S-2822,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,5,1,2,2
S-2823,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,5,1,4,4
S-2825,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,4,1,4,5
S-2826,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,2,2,5,5
S-2827,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,2,4,5,4
S-2832,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,2,1,3,3
S-2833,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,4,2,4,3
S-2835,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,5,2,4,5
S-2836,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,1,1,5,4
S-2837,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,4,3,2,1
S-2840,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,2,2,5,4,3
S-2841,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,2,5,1,5
S-2844,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,4,5,3,1
S-2845,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,2,3,1,3
S-2847,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,4,4,5,2
S-2848,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,1,4,5,5,2
S-2849,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,5,3,2,2
S-2851,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,5,1,2,2,2
S-2852,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,2,4,3,5
S-2853,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,3,5,5,4
S-2855,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,3,5,1,3
S-2856,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,5,4,4,2
S-2860,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,2,5,2,1
S-2862,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,3,2,5,3
S-2863,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,1,1,4,2
S-2864,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,1,3,4,5
S-2904,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,2,2,2,2
S-2909,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,5,4,5,2
S-2913,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,3,1,3,3
S-2914,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,1,4,3,4
S-2917,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,3,4,3,4
S-2919,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,1,5,2,4
S-2924,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,4,3,4,2
S-2925,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,5,3,3,4
S-2926,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,1,2,4,4
S-2929,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,1,1,4,4
S-2933,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,2,4,1,2
S-2936,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,4,1,5,3
S-2939,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,1,1,3,2
S-2940,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,2,5,5,3
S-2946,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,5,2,5,1,3
S-2949,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,5,1,3,4
S-2950,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,3,2,3,3
S-2951,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,4,3,2,3
S-2954,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,1,4,1,2
S-2958,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,4,2,4,1
S-2959,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,2,1,3,2
S-2963,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,5,3,3,4
S-2979,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,4,3,3,3
S-2980,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,3,1,1,3
S-2983,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,4,1,2,2
S-2984,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,4,4,5,1
S-2985,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,5,2,2,3
S-2988,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,2,2,4,5
S-2991,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,3,4,2,2
S-2994,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,5,2,4,1
S-2996,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,4,2,1,5
S-2997,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,1,2,2,5,2
S-2999,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,1,3,1,4
S-3004,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,1,1,5,4
S-3006,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,3,3,3,1
S-3008,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,2,5,3,2
